comp,ax,time,ay,vx,az,vy,vz
-84.71875937155488,0.12,25.972211360931396,0.161,-15.028,1.054,4.113,-26.302
-84.71875937155488,0.12,25.972485780715942,0.161,-18.528,1.054,0.193,-25.952
-84.71875937155488,0.095,25.972793102264404,0.168,-19.018,1.055,-6.457,-25.672
-84.71875937155488,0.12,25.973116159439087,0.124,-17.618,1.028,-9.887,-24.902
-84.71875937155488,0.123,25.973444938659668,0.098,-14.048,0.884,-6.247,-24.342
-84.71875937155488,0.155,25.97374963760376,0.144,-7.923,1.018,2.573,-22.487
-84.40855962548443,0.14,25.97408175468445,0.163,-13.103,1.07,7.858,-17.762
-84.40855962548443,0.046,25.974397897720337,0.158,-14.923,1.2,7.473,-16.222
-84.40855962548443,0.143,26.451622009277344,0.101,-19.368,1.062,4.078,-13.667
-83.09186710679255,0.09,26.45222544670105,-0.116,-13.978,1.009,-2.957,-2.817
-83.09186710679255,0.074,26.454134941101074,-0.095,-13.768,0.983,-4.427,-3.132
-83.09186710679255,0.107,26.45451283454895,-0.121,-12.333,0.934,-7.577,-2.852
-83.09186710679255,0.16,26.454839944839478,-0.091,-10.618,0.994,-10.902,-2.922
-83.09186710679255,0.103,26.455219984054565,-0.11,-10.583,0.992,-10.342,-2.852
-83.09186710679255,0.133,26.455607891082764,-0.093,-13.068,1.035,-11.637,-2.747
-83.09186710679255,0.122,26.455833435058594,-0.08,-14.678,1.024,-10.552,-2.047
-83.09186710679255,0.107,26.45603895187378,-0.107,-14.748,0.949,-10.307,-1.802
-83.09186710679255,0.176,26.4562349319458,-0.129,-14.433,0.964,-9.852,-1.522
-83.09186710679255,0.106,26.456432342529297,-0.11,-14.748,1.049,-8.032,-1.487
-83.76451185794961,0.167,26.458405017852783,-0.021,-14.748,0.937,-10.657,-1.662
-83.76451185794961,0.138,26.947998046875,-0.094,-15.693,1.002,-9.992,-0.927
-83.99931748143484,0.116,26.950034618377686,-0.101,2.612,0.946,2.713,-7.892
-83.99931748143484,0.149,26.95042061805725,-0.087,1.562,1.012,1.313,-6.737
-83.99931748143484,0.127,26.95069408416748,-0.071,1.352,0.966,2.363,-5.967
-83.99931748143484,0.131,26.95094633102417,-0.12,1.352,1.102,1.698,-5.687
-83.99931748143484,0.146,26.95119071006775,-0.112,2.157,0.993,1.978,-5.372
-83.99931748143484,0.142,26.951430559158325,-0.095,4.222,1.031,4.463,-4.532
-83.99931748143484,0.151,26.951677083969116,-0.103,6.042,1.066,4.533,-4.532
-83.99931748143484,0.145,26.95191764831543,-0.059,2.052,0.953,0.088,-5.127
-82.50878274670494,0.161,26.952152490615845,-0.101,-0.958,1.094,-4.182,-6.562
-82.50878274670494,0.159,26.952402353286743,-0.123,-1.553,1.077,-4.077,-6.912
-82.50878274670494,0.149,27.48370099067688,-0.105,-0.713,1.033,-2.292,-7.402
-80.48948482665766,0.168,27.485841035842896,-0.211,25.572,1.041,33.863,-34.947
-80.48948482665766,0.115,27.486191987991333,-0.112,37.892,0.94,36.663,-35.402
-80.48948482665766,0.153,27.486538410186768,-0.097,37.892,0.94,38.483,-35.507
-80.48948482665766,0.067,27.486828327178955,-0.029,44.017,0.953,43.068,-34.247
-80.48948482665766,0.127,27.487120389938354,-0.058,45.417,1.05,43.348,-33.197
-78.88754760167897,0.288,27.487417221069336,0.074,30.437,1.092,39.393,-33.932
-78.88754760167897,0.144,27.487749338150024,0.022,25.292,1.389,31.518,-33.442
-78.88754760167897,-0.121,27.48804545402527,0.099,15.107,1.038,25.743,-30.782
-78.88754760167897,-0.101,27.488358736038208,0.057,2.752,1.052,19.478,-29.592
-78.88754760167897,-0.156,27.488669633865356,0.195,1.212,1.113,14.858,-26.757
-78.88754760167897,-0.173,27.49043893814087,0.189,-6.418,0.964,5.793,-23.327
-78.88754760167897,-0.152,27.97486639022827,0.135,-14.398,1.112,5.793,-17.482
-78.70299673246531,0.125,27.976813316345215,0.089,21.967,0.983,-26.792,11.533
-78.70299673246531,0.072,27.97722053527832,0.093,13.182,1.061,-21.682,12.058
-78.70299673246531,0.045,27.977524042129517,0.105,13.427,1.097,-18.637,10.728
-78.70299673246531,0.139,27.977813720703125,0.144,14.477,0.991,-11.217,8.243
-79.43760265315272,0.065,27.978095293045044,0.189,7.967,1.129,-2.292,2.153
-79.43760265315272,0.087,27.9783718585968,0.163,3.522,1.063,-2.292,2.153
-79.43760265315272,0.137,27.978652477264404,0.224,1.387,0.975,-0.927,0.088
-79.43760265315272,0.101,27.97894048690796,0.203,-1.238,0.981,-1.627,-0.962
-79.43760265315272,0.102,27.97922134399414,0.187,-2.113,0.973,-4.917,-2.992
-79.43760265315272,0.073,27.979504585266113,0.193,-1.133,1.157,-8.802,-5.092
-79.43760265315272,0.11,28.460429668426514,0.2,2.437,0.973,-11.182,-7.157
-81.34488450573755,0.128,28.462589025497437,0.17,-1.413,0.875,-1.382,7.123
-81.34488450573755,0.071,28.463062524795532,0.124,-1.098,1.035,-1.347,8.313
-81.34488450573755,0.118,28.46339988708496,0.102,-1.308,1.001,-1.977,8.558
-81.34488450573755,0.114,28.463624238967896,0.14,-1.693,0.988,0.998,8.033
-81.81613552098914,0.172,28.463834762573242,0.137,-2.988,1.002,5.163,8.698
-81.81613552098914,0.087,28.464038133621216,0.164,-3.478,1.032,5.128,9.153
-81.81613552098914,0.175,28.464231491088867,0.129,-3.513,0.959,2.853,9.398
-81.81613552098914,0.171,28.46442675590515,0.163,-0.643,0.962,-1.627,10.273
-81.81613552098914,0.199,28.464624881744385,0.122,-0.888,0.958,-1.872,10.693
-81.81613552098914,0.111,28.464820384979248,0.163,0.757,0.979,-1.417,10.938
-81.81613552098914,0.156,28.46586275100708,0.162,2.962,1.021,-1.557,10.728
-81.81613552098914,0.169,28.973039150238037,0.162,2.297,1.038,-0.542,11.183
-81.88217443578108,-0.115,28.97521162033081,-0.003,0.022,0.966,6.633,1.523
-81.88217443578108,-0.047,28.975544691085815,-0.013,-2.288,1.023,10.133,-0.122
-81.95213570586078,-0.052,28.97578001022339,-0.059,-6.313,1.033,10.868,-0.122
-81.95213570586078,0.002,28.97600531578064,-0.004,-7.083,1.038,10.238,-0.157
-81.95213570586078,0.015,28.976223468780518,-0.015,-17.618,0.999,5.513,-0.927
-81.95213570586078,0.128,28.976427793502808,-0.038,-17.548,1.08,-6.212,-4.147
-81.95213570586078,0.005,28.976633548736572,0.036,-17.583,1.05,-9.467,-5.337
-81.95213570586078,0.124,28.97683072090149,-0.061,-15.413,0.915,-9.432,-8.347
-81.95213570586078,0.131,28.97702693939209,0.026,-12.613,1.096,-1.102,-13.387
-81.95213570586078,0.131,28.977233409881592,0.026,-12.613,1.096,0.613,-14.892
-81.95213570586078,0.12,28.9774272441864,0.08,-15.938,1.052,2.328,-16.957
-81.95213570586078,0.178,29.449808597564697,0.075,-16.603,1.027,0.963,-17.972
-81.37970181345088,0.032,29.45187020301819,-0.138,-15.868,0.989,-9.852,4.428
-81.37970181345088,0.134,29.452344179153442,-0.014,-13.523,1.135,-9.747,4.673
-81.37970181345088,0.064,29.452656269073486,-0.09,-11.143,0.965,-9.362,5.058
-80.33094874044168,0.138,29.452943563461304,-0.076,-12.018,1.064,-7.472,4.848
-80.33094874044168,0.118,29.45323395729065,-0.043,-14.083,0.993,-6.177,4.568
-80.33094874044168,0.109,29.45351004600525,-0.067,-16.323,1.041,-5.932,3.973
-80.33094874044168,0.124,29.45378279685974,-0.101,-17.618,0.994,-6.387,2.993
-80.33094874044168,0.135,29.454054832458496,-0.123,-14.853,0.879,-7.192,2.713
-80.33094874044168,0.116,29.454322576522827,-0.082,-13.523,1.017,-8.837,2.188
-80.33094874044168,0.123,29.45461630821228,-0.127,-11.773,0.871,-11.042,1.173
-80.33094874044168,0.081,29.455658674240112,-0.129,-11.528,0.954,-10.902,0.753
-80.33094874044168,0.085,29.912265062332153,-0.088,-12.228,0.973,-11.637,0.368
-82.0058995798326,0.164,29.91428565979004,-0.229,1.737,1.074,7.858,-19.722
-82.0058995798326,0.1,29.914655447006226,-0.038,6.042,1.01,4.008,-18.567
-82.0058995798326,0.069,29.914904594421387,-0.148,5.482,1.069,2.398,-17.552
-82.0058995798326,0.211,29.915140867233276,-0.079,7.127,0.936,0.403,-16.292
-82.0058995798326,0.067,29.915366411209106,-0.118,12.692,1.071,1.243,-15.102
-82.0058995798326,0.213,29.915598154067993,-0.066,5.412,0.896,-5.827,-15.312
-82.0058995798326,0.077,29.915817499160767,-0.101,1.772,1.102,-3.902,-15.067
-79.32406205087442,0.141,29.91603660583496,-0.115,-4.353,0.968,-6.737,-15.242
-79.32406205087442,0.12,29.916258811950684,-0.097,-6.663,1.04,-4.182,-14.472
-79.32406205087442,0.1,29.916468381881714,-0.106,-4.143,0.949,-4.042,-13.492
-79.32406205087442,0.145,29.91675615310669,-0.071,-2.393,1.011,-2.957,-11.847
-79.32406205087442,0.115,30.42457604408264,-0.118,-1.623,0.885,-5.477,-11.462
-76.93370650549458,0.127,30.42674708366394,-0.085,29.737,0.873,20.563,-7.087
-76.93370650549458,0.226,30.42721152305603,-0.009,33.412,0.903,18.708,-7.997
-76.93370650549458,0.128,30.427496910095215,-0.076,33.762,0.955,19.898,-7.647
-76.93370650549458,0.202,30.42775797843933,0.007,29.982,1.032,21.683,-6.982
-76.93370650549458,0.157,30.428006172180176,-0.053,27.602,1.043,29.243,-6.562
-75.98420324432848,0.195,30.428246021270752,-0.034,29.772,1.024,42.718,-9.222
-75.98420324432848,0.143,30.428486824035645,-0.059,32.957,0.958,38.518,-11.987
-75.98420324432848,0.134,30.428723335266113,0.026,35.197,1.043,37.643,-12.302
-75.98420324432848,0.145,30.428958654403687,-0.01,37.577,0.923,41.493,-15.837
-75.98420324432848,0.122,30.429266929626465,-0.03,42.372,1.159,44.188,-17.657
-75.98420324432848,-0.041,30.4329354763031,-0.103,29.387,1.061,40.513,-22.172
-75.98420324432848,-0.04,30.896146774291992,-0.103,29.387,1.061,40.513,-23.502
-75.72633878600371,-0.007,30.898227214813232,0.103,14.302,1.002,-14.332,8.278
-75.72633878600371,0.003,30.898590803146362,0.095,13.847,1.009,-14.437,8.033
-75.72633878600371,-0.01,30.898877382278442,0.005,13.147,0.999,-12.827,7.718
-75.72633878600371,0.029,30.899203062057495,0.037,15.072,0.98,-11.042,6.213
-75.72633878600371,0.053,30.899521350860596,0.078,14.162,1.104,-7.192,4.673
-77.14804859785707,0.008,30.899832248687744,0.046,15.212,1.058,-1.802,4.183
-77.14804859785707,0.109,30.90013313293457,0.079,16.367,1.018,-4.777,3.133
-77.14804859785707,0.069,30.900461673736572,0.133,14.302,1.044,-4.077,2.013
-77.14804859785707,0.146,30.900795459747314,0.087,10.662,0.972,-4.952,1.033
-77.14804859785707,0.186,30.901106357574463,0.074,12.307,0.988,-9.887,1.068
-77.14804859785707,0.139,31.393711805343628,0.115,15.842,0.896,-14.787,1.348
-78.85886634182562,0.094,31.39584493637085,0.13,-3.058,1.023,-3.447,3.588
-78.85886634182562,0.097,31.396305084228516,0.14,-1.938,1.041,-5.092,3.903
-78.85886634182562,0.098,31.396642446517944,0.131,-0.538,0.975,-6.737,4.218
-78.85886634182562,0.153,31.396987438201904,0.13,0.477,0.951,-5.512,5.478
-78.85886634182562,0.152,31.397316694259644,0.169,2.157,0.992,-5.512,6.563
-78.89554665024998,0.145,31.397627353668213,0.069,4.817,1.024,-4.357,8.348
-78.89554665024998,0.133,31.3979549407959,0.045,7.407,1.006,-5.022,9.678
-78.89554665024998,0.142,31.398284673690796,0.168,6.707,1.015,-1.732,10.658
-78.89554665024998,0.162,31.39859628677368,0.163,3.382,1.023,-2.957,11.638
-78.89554665024998,0.158,31.398894786834717,0.128,1.457,1.007,-3.622,11.043
-78.89554665024998,0.182,31.399190187454224,0.141,0.162,0.987,-2.922,10.378
-78.89554665024998,0.215,31.862229108810425,0.234,-2.113,1.123,-0.997,9.888
-79.81840320294877,0.175,31.864246606826782,0.092,-19.858,0.985,16.818,7.438
-79.81840320294877,0.117,31.864540338516235,0.094,-22.938,1.089,20.178,8.558
-79.81840320294877,0.204,31.864754676818848,0.092,-23.568,1.117,18.743,8.418
-79.81840320294877,-0.022,31.864954710006714,-0.022,-22.028,1.116,21.123,8.803
-79.81840320294877,0.279,31.86515974998474,0.418,-15.308,0.727,17.903,11.428
-79.81840320294877,0.038,31.865357637405396,0.046,-7.713,1.181,13.948,16.188
-79.81840320294877,0.01,31.86558437347412,0.081,0.197,0.928,5.408,17.623
-79.89096255633099,0.147,31.86584997177124,0.09,-0.188,0.637,1.908,18.708
-79.58817300562498,0.033,31.866078853607178,0.146,-5.823,0.836,10.448,17.378
-79.58817300562498,0.093,31.86630892753601,0.021,-14.468,0.839,17.273,17.448
-79.58817300562498,0.211,32.39173865318298,0.214,-15.448,1.229,16.433,12.548
-78.61556950949371,0.016,32.39392066001892,-0.083,-17.583,1.036,-11.707,-1.172
-78.61556950949371,0.044,32.394431352615356,-0.049,-15.133,0.949,-11.112,2.573
-78.61556950949371,0.122,32.39478302001953,-0.042,-14.538,1.021,-11.357,3.658
-79.14794273421063,0.137,32.395100593566895,-0.035,-11.248,1.002,-8.522,6.108
-79.14794273421063,0.145,32.395413875579834,-0.099,-13.943,1.063,-9.012,6.983
-79.14794273421063,0.03,32.39571762084961,0.017,-15.028,1.22,-8.837,7.683
-79.14794273421063,0.398,32.39601707458496,-0.044,-18.213,0.893,-7.997,9.118
-79.14794273421063,0.252,32.39630746841431,-0.138,-20.453,0.91,-4.007,8.908
-79.14794273421063,0.165,32.39660120010376,-0.124,-21.818,0.927,-6.247,8.348
-79.14794273421063,0.063,32.396888732910156,-0.07,-18.668,0.943,-10.377,6.213
-79.14794273421063,0.151,32.397194147109985,-0.112,-18.703,1.033,-13.597,5.618
-79.14794273421063,0.064,32.939274311065674,-0.135,-17.268,0.924,-15.207,4.918
-80.230071695345,0.117,32.941508769989014,-0.079,1.422,1.007,-1.977,-14.052
-80.230071695345,0.167,32.941962003707886,-0.134,2.192,0.984,-0.087,-15.172
-80.230071695345,0.177,32.942315340042114,-0.093,6.007,1.015,2.188,-16.257
-80.230071695345,0.15,32.942652225494385,-0.114,6.287,0.994,1.488,-17.517
-80.230071695345,0.201,32.94297766685486,-0.05,3.312,0.889,1.138,-19.127
-80.230071695345,0.145,32.94328594207764,-0.108,0.477,1.028,-1.032,-20.562
-80.230071695345,0.148,32.943588733673096,-0.127,0.407,1.028,-2.187,-21.367
-80.230071695345,0.145,32.94387626647949,-0.118,2.997,1.025,1.768,-22.487
-80.230071695345,0.101,32.944159507751465,-0.124,4.607,0.927,-0.962,-22.732
-80.230071695345,0.144,32.94444274902344,-0.06,-0.188,0.943,-1.627,-22.137
-79.45762056723581,0.105,33.40002417564392,-0.178,-0.993,1.01,1.733,-22.137
-75.58733883975239,0.179,33.40192103385925,-0.152,17.977,0.93,8.593,-11.602
-75.58733883975239,0.151,33.40221929550171,-0.087,19.937,1.009,12.513,-10.902
-75.58733883975239,0.169,33.40248966217041,-0.089,23.157,1.07,15.313,-9.327
-75.58733883975239,0.188,33.40274930000305,-0.072,27.287,1.048,19.898,-7.262
-75.58733883975239,0.139,33.40301752090454,-0.019,28.967,0.896,22.488,-6.842
-75.58733883975239,0.126,33.403250217437744,-0.06,30.367,0.976,24.448,-6.422
-75.58733883975239,0.199,33.40348815917969,-0.1,30.402,0.887,27.668,-5.862
-75.58733883975239,0.163,33.40377426147461,-0.092,32.572,0.964,26.513,-6.597
-75.58733883975239,0.158,33.404064655303955,-0.004,32.222,0.883,22.768,-7.157
-75.58733883975239,0.136,33.40436601638794,0.043,33.132,0.943,34.493,-8.802
-73.98364082162352,0.091,33.40542197227478,-0.036,32.117,1.046,27.808,-8.802
-73.98364082162352,0.202,33.92636060714722,-0.01,31.452,1.075,27.738,-9.642
-72.80107228087846,-0.074,33.92859506607056,0.122,12.692,1.082,-1.522,0.193
-72.80107228087846,0.077,33.9291090965271,0.057,13.427,1.061,-4.462,1.348
-72.80107228087846,0.191,33.92948055267334,0.254,15.597,0.821,-5.827,1.453
-72.80107228087846,-0.007,33.929810762405396,0.06,10.207,0.818,-11.077,2.748
-72.80107228087846,0.089,33.93013596534729,0.148,12.027,1.048,-14.437,3.098
-72.80107228087846,0.047,33.93044328689575,0.062,13.602,1.035,-15.102,4.393
-72.80107228087846,0.086,33.93075084686279,0.149,18.292,0.964,-15.487,3.273
-73.89357484722332,0.035,33.931050062179565,0.08,19.832,1.113,-13.352,3.938
-73.89357484722332,-0.003,33.9313485622406,0.121,22.352,0.975,-11.042,4.008
-73.89357484722332,0.092,33.93166375160217,0.117,15.597,0.921,-10.132,2.398
-73.89357484722332,0.053,33.9323787689209,0.152,5.587,0.93,-4.147,1.138
-73.89357484722332,0.075,34.45675253868103,0.121,1.772,1.222,-3.447,-0.227
-76.22952395934593,0.114,34.45739960670471,0.1,-2.568,0.984,-4.882,6.773
-76.22952395934593,0.141,34.45934081077576,0.124,0.197,1.02,-3.552,7.438
-75.94284413811455,0.075,34.459720849990845,0.144,2.367,1.084,-3.132,7.683
-75.94284413811455,0.184,34.460001945495605,0.166,1.387,0.905,-5.512,7.508
-75.94284413811455,0.115,34.460270166397095,0.072,-0.818,1.073,9.083,7.963
-75.94284413811455,0.068,34.460511445999146,0.096,-0.433,0.912,-1.242,8.243
-75.94284413811455,0.163,34.460755348205566,0.188,2.332,0.996,-5.337,8.628
-75.94284413811455,0.133,34.46102523803711,0.175,2.997,0.982,-3.202,9.678
-75.94284413811455,0.107,34.46131920814514,0.115,-0.118,1.016,-2.992,10.168
-75.94284413811455,0.146,34.46160864830017,0.153,-1.028,1.014,-3.097,9.993
-75.94284413811455,0.115,34.98188614845276,0.084,-3.023,1.059,1.068,10.518
-77.22423737897677,-0.026,34.98399615287781,0.09,-3.023,1.252,12.933,19.723
-77.22423737897677,0.061,34.98443794250488,0.154,4.607,0.959,3.448,21.508
-77.22423737897677,0.008,34.9847571849823,0.032,5.307,1.002,-0.367,21.718
-77.22423737897677,0.085,34.98505902290344,-0.145,-7.503,0.554,7.508,20.458
-77.22423737897677,0.089,34.98536968231201,0.087,-14.223,0.7,16.538,18.008
-77.22423737897677,-0.19,34.98566222190857,-0.178,-13.243,1.374,29.278,16.993
-77.22423737897677,0.123,34.98596453666687,0.137,-11.878,0.935,14.158,13.948
-77.22423737897677,0.057,34.98625445365906,0.163,-19.473,0.991,16.818,10.693
-76.15319816929545,0.005,34.986539363861084,-0.106,-20.803,1.075,14.473,9.223
-76.15319816929545,-0.016,34.986825942993164,0.064,-7.363,1.093,11.708,6.983
-76.15319816929545,-0.016,34.98710823059082,0.064,-7.363,1.093,11.708,-1.977
-76.15319816929545,-0.002,35.48155212402344,0.021,-0.048,0.916,6.528,3.833
-75.84221640233775,0.157,35.483842611312866,0.034,-7.573,1.16,-4.777,5.653
-75.84221640233775,0.129,35.48440217971802,0.025,-8.343,0.989,-5.162,4.953
-75.84221640233775,0.071,35.48474144935608,0.029,-12.578,1.029,-4.917,4.043
-75.84221640233775,0.158,35.485047817230225,-0.029,-19.858,0.973,-9.257,2.713
-75.84221640233775,-0.144,35.48537230491638,-0.384,-20.453,0.538,-14.892,1.348
-75.84221640233775,0.008,35.485668420791626,-0.276,-22.973,0.934,-11.882,0.718
-75.84221640233775,0.171,35.485958099365234,-0.04,-16.883,0.998,-16.292,0.438
-75.84221640233775,0.067,35.486233949661255,-0.14,-17.093,0.885,-14.472,0.788
-76.1075348488791,0.091,35.486506938934326,0.014,-16.428,1.091,-13.212,0.998
-76.1075348488791,0.055,35.486783504486084,-0.097,-18.598,0.952,-11.287,1.628
-76.1075348488791,0.126,35.48907923698425,-0.074,-17.338,1.026,-10.272,1.243
-76.1075348488791,0.105,36.01478171348572,-0.124,-14.398,1.074,-8.627,1.173
-76.96279995355839,0.152,36.01538825035095,-0.058,2.402,0.903,3.133,-16.082
-76.96279995355839,0.194,36.01576280593872,-0.13,-0.433,1.038,-0.892,-17.272
-76.96279995355839,0.154,36.01599836349487,-0.078,1.387,0.965,2.538,-17.692
-76.96279995355839,0.089,36.01773476600647,-0.109,4.257,1.024,2.293,-19.302
-76.45871226676968,0.096,36.01794910430908,-0.084,7.512,1.085,1.628,-18.777
-76.45871226676968,0.195,36.01815724372864,-0.04,5.272,0.975,-2.852,-19.407
-76.45871226676968,0.101,36.018362522125244,-0.136,8.422,1.154,-1.557,-19.442
-76.45871226676968,0.152,36.018563747406006,-0.027,7.582,0.964,-2.782,-20.912
-76.45871226676968,0.126,36.018765687942505,-0.041,2.472,0.877,-2.957,-21.332
-76.45871226676968,0.131,36.01897072792053,-0.089,-6.698,1.062,-5.302,-22.172
-76.45871226676968,0.118,36.01918148994446,-0.095,-5.753,0.996,-3.622,-21.997
-76.45871226676968,0.121,36.554189682006836,-0.109,-2.043,1.014,1.453,-20.702
-72.17351752117023,0.089,36.556524991989136,-0.069,35.757,0.968,22.663,-2.117
-72.17351752117023,0.105,36.557063817977905,-0.009,34.602,1.077,25.673,-1.662
-72.17351752117023,0.122,36.557480812072754,-0.042,30.787,0.998,28.053,-0.157
-72.17351752117023,0.078,36.55779194831848,-0.045,29.072,1.013,35.718,0.158
-72.17351752117023,0.05,36.55808758735657,-0.055,29.317,0.963,35.718,0.158
-72.17351752117023,-0.003,36.55837893486023,0.089,32.572,1.025,37.748,-2.327
-72.17351752117023,0.121,36.55866479873657,-0.098,28.477,1.172,33.058,-3.902
-72.17351752117023,0.068,36.55894660949707,0.034,24.942,1.158,31.868,-7.507
-71.22196677755446,-0.075,36.55923128128052,0.062,15.562,0.991,29.733,-7.332
-71.22196677755446,0.005,36.55951428413391,0.02,3.207,1.065,24.518,-7.997
-71.22196677755446,-0.09,37.034964084625244,-0.023,3.207,1.065,24.518,-7.892
-71.6730544035636,0.112,37.03702139854431,0.1,29.142,1.184,-9.887,8.593
-71.6730544035636,0.071,37.03744649887085,0.004,31.207,0.874,-13.282,7.928
-71.6730544035636,0.073,37.03774809837341,0.101,21.022,1.129,-11.707,7.263
-71.6730544035636,0.114,37.0381178855896,0.094,11.747,1.074,-13.737,6.983
-71.6730544035636,0.068,37.03834939002991,0.162,7.687,0.933,-12.617,4.883
-71.6730544035636,0.188,37.03855848312378,0.167,2.647,0.766,-11.987,3.483
-71.6730544035636,0.224,37.038764238357544,0.056,1.387,0.991,-10.482,0.298
-71.6730544035636,0.151,37.038971185684204,0.106,7.862,0.81,-9.082,-2.012
-71.6730544035636,0.167,37.03917121887207,0.138,11.397,0.927,-8.067,-2.222
-71.6730544035636,0.123,37.039366245269775,0.147,17.382,0.866,-11.567,-3.342
-73.24620569091806,0.138,37.04106259346008,0.148,18.502,1.121,-14.402,-5.687
-73.24620569091806,0.127,37.532835245132446,0.172,16.122,1.061,-15.732,-6.072
-75.1614623296849,0.083,37.53511691093445,0.123,1.352,0.953,-3.167,12.303
-75.1614623296849,0.142,37.53554725646973,0.112,2.402,1.078,-3.027,12.478
-75.1614623296849,0.131,37.535866260528564,0.135,-0.153,0.951,-4.112,12.058
-75.1614623296849,0.085,37.536152601242065,0.149,-5.298,0.954,1.243,12.373
-75.1614623296849,0.085,37.53643083572388,0.211,-5.543,1.004,1.243,12.618
-75.1614623296849,0.131,37.53671860694885,0.152,-4.213,0.986,-0.332,12.583
-75.1614623296849,0.19,37.53703451156616,0.112,1.037,0.908,-3.132,13.038
-75.1614623296849,0.148,37.537359952926636,0.193,3.207,1.001,-3.167,13.843
-75.39346250037555,0.173,37.53768801689148,0.179,2.647,1.083,-3.237,13.668
-75.39346250037555,0.2,37.53801131248474,0.132,-1.833,1.062,-2.572,13.143
-75.39346250037555,0.091,37.53832125663757,0.155,-2.953,1.052,-0.857,12.653
-75.39346250037555,0.204,38.020092487335205,0.148,-3.548,0.865,-0.612,12.443
-76.89311547666469,0.16,38.02230477333069,0.13,-23.918,0.904,23.503,10.343
-76.89311547666469,0.054,38.02270984649658,0.113,-23.918,0.981,23.503,10.343
-76.89311547666469,0.018,38.02303099632263,-0.351,-13.733,1.094,12.023,13.073
-76.89311547666469,0.057,38.02331471443176,-0.003,-0.118,1.22,11.148,17.728
-76.89311547666469,0.029,38.02359199523926,0.103,1.667,0.951,3.273,19.233
-76.89311547666469,-0.049,38.02385973930359,0.005,7.127,1.029,2.958,20.248
-76.89311547666469,0.04,38.024126291275024,-0.025,7.897,0.908,0.858,19.758
-76.89311547666469,-0.072,38.024402379989624,0.005,8.597,0.965,6.913,19.198
-76.66265504218275,-0.063,38.024670362472534,0.026,7.897,1.082,8.383,16.398
-76.66265504218275,-0.154,38.02494263648987,0.097,3.452,0.938,7.298,16.678
-76.66265504218275,-0.105,38.02565407752991,-0.043,4.047,1.254,1.488,12.898
-76.66265504218275,-0.143,38.53373050689697,0.008,-4.423,0.685,6.458,11.498
-74.95342794081984,-0.013,38.53438901901245,-0.107,-21.993,1.05,-6.667,7.683
-74.95342794081984,0.108,38.53633189201355,-0.046,-16.778,0.946,-8.977,8.068
-74.95342794081984,0.118,38.53671646118164,-0.085,-16.288,0.904,-8.312,8.383
-74.95342794081984,0.146,38.53704881668091,-0.046,-21.013,0.964,-9.502,8.558
-74.95342794081984,0.132,38.5374321937561,-0.032,-24.933,0.915,-8.452,8.803
-74.95342794081984,0.147,38.5377562046051,-0.071,-26.718,0.888,-12.022,7.368
-74.95342794081984,0.205,38.538047552108765,-0.008,-24.548,0.943,-13.352,6.318
-76.02227704234198,0.064,38.53828310966492,-0.069,-15.518,1.042,-15.452,4.183
-76.02227704234198,0.136,38.53849172592163,-0.045,-12.893,0.976,-10.762,3.343
-76.02227704234198,0.104,38.53868913650513,-0.054,-15.798,1.015,-10.482,2.853
-76.02227704234198,0.136,39.0436487197876,-0.083,-19.053,0.992,-6.457,2.748
-76.89853990027831,0.158,39.04577708244324,-0.134,2.717,0.962,2.573,-12.302
-76.89853990027831,0.158,39.046244621276855,-0.134,2.752,0.962,4.428,-11.777
-76.89853990027831,0.161,39.046565771102905,-0.066,3.417,0.987,7.018,-11.427
-76.89853990027831,0.143,39.046876192092896,-0.105,2.472,1.055,7.718,-11.042
-74.93827999114822,0.168,39.047170639038086,-0.099,5.902,1.096,7.578,-11.672
-74.93827999114822,0.116,39.04748201370239,-0.123,7.197,0.967,7.298,-12.022
-74.93827999114822,0.092,39.04778528213501,-0.058,1.562,0.993,1.593,-13.107
-74.93827999114822,0.123,39.04811239242554,-0.133,1.352,1.076,1.838,-13.072
-74.93827999114822,0.171,39.04842209815979,-0.047,6.322,0.992,1.033,-13.387
-74.93827999114822,0.038,39.04873013496399,-0.055,2.752,1.011,1.208,-13.457
-74.93827999114822,0.171,39.0490288734436,-0.08,1.282,1.033,-5.547,-13.632
-74.93827999114822,0.12,39.569578409194946,-0.092,4.467,1.024,-3.482,-13.947
-72.11584707898916,0.138,39.57179045677185,-0.122,18.887,0.996,18.463,-6.282
-72.11584707898916,0.173,39.5721869468689,0.01,22.947,0.998,21.333,-6.037
-72.11584707898916,0.205,39.57243990898132,-0.083,24.312,0.938,23.363,-5.687
-72.11584707898916,0.144,39.572664976119995,-0.075,29.457,0.938,25.253,-6.632
-72.11584707898916,0.152,39.572882890701294,-0.145,29.702,1.089,25.043,-7.752
-72.11584707898916,0.185,39.57309579849243,-0.062,30.927,0.956,24.028,-7.822
-72.11584707898916,0.112,39.57338261604309,-0.052,35.092,0.879,26.968,-7.752
-72.11584707898916,0.163,39.57361721992493,-0.048,35.232,1.006,29.103,-6.772
-72.11584707898916,0.161,39.5738525390625,-0.046,35.232,1.006,29.103,-6.772
-72.11584707898916,0.153,39.57406497001648,0.01,34.462,0.921,34.213,-6.877
-71.62483049472496,0.104,40.112427949905396,-0.05,33.377,1.063,39.533,-7.752
