ay,vy,time,ax,vx,az,vz,comp
-0.041,2.947,17.93933868408203,0.024,0.252,1.007,-0.101,-74.30978623793477
-0.003,0.847,17.939586877822876,0.071,-1.358,1.035,-1.011,-74.30978623793477
0.019,1.197,17.93982744216919,0.028,-0.378,1.024,-0.836,-74.30978623793477
-0.019,1.127,17.940064430236816,0.038,1.232,1.011,-0.031,-74.30978623793477
-0.039,-0.273,17.940300941467285,0.051,0.777,1.018,-0.696,-74.30978623793477
-0.003,2.702,17.940597772598267,0.031,-0.063,0.992,-0.556,-74.30978623793477
0.012,0.112,17.94094967842102,0.035,-0.063,1.009,-0.836,-74.30978623793477
-0.009,1.407,17.941659688949585,0.04,0.252,1.032,-0.661,-74.30978623793477
-0.015,1.127,18.532291650772095,0.012,1.127,1.009,0.039,-74.30978623793477
-0.012,2.597,18.534944534301758,0.043,0.497,1.011,-0.276,-74.74848321933096
-0.022,1.827,18.535392999649048,0.058,0.217,1.004,-0.346,-74.74848321933096
-0.024,1.897,18.53567600250244,0.03,-0.728,1.007,-0.241,-74.96830391476381
0.01,1.302,18.535921573638916,0.047,-0.763,1.015,-0.661,-74.96830391476381
-0.024,1.127,18.536159992218018,0.038,0.812,1.014,-0.136,-74.96830391476381
-0.032,1.057,18.53639507293701,0.047,0.497,1.017,-0.136,-74.96830391476381
-0.008,1.967,18.53662395477295,0.048,0.357,1.005,-0.871,-74.96830391476381
0.015,1.267,18.536914587020874,0.048,-0.098,1.02,-0.311,-74.96830391476381
-0.01,1.197,18.537216424942017,0.063,0.252,1.018,-0.486,-74.96830391476381
-0.019,0.882,18.537522792816162,0.015,0.847,1.019,-0.801,-74.96830391476381
-0.001,1.022,19.13010025024414,0.055,-0.693,1.011,-0.381,-74.96830391476381
-0.007,1.582,19.132506370544434,0.023,0.672,1.016,-0.416,-73.28301896556798
-0.025,-0.133,19.13317847251892,0.037,0.287,1.018,-0.486,-74.44783140449141
-0.006,0.217,19.133556365966797,0.038,-0.623,1.01,-0.626,-74.44783140449141
-0.012,-0.763,19.13385272026062,0.023,-0.553,1.001,-0.591,-74.44783140449141
-0.018,0.427,19.13413143157959,0.048,0.917,1.011,-0.591,-74.44783140449141
-0.023,1.267,19.134405374526978,0.045,0.357,1.018,-0.731,-74.44783140449141
-0.021,1.687,19.13467574119568,0.035,-0.343,1.001,-0.031,-74.44783140449141
-0.003,0.707,19.134969234466553,0.044,-0.483,1.009,-0.346,-74.44783140449141
-0.005,1.302,19.13523578643799,0.037,0.007,1.016,-0.416,-74.44783140449141
-0.015,1.092,19.135498762130737,0.034,0.322,1.011,-0.906,-74.44783140449141
-0.005,0.777,19.74795913696289,0.033,0.357,1.005,-0.416,-74.03484790772221
-0.022,0.987,19.75052547454834,0.034,0.672,1.007,-0.486,-72.97352182761962
-0.007,0.812,19.750993251800537,0.04,0.532,1.006,-0.486,-72.97352182761962
-0.002,1.862,19.751292943954468,0.031,-0.588,1.006,-0.836,-72.97352182761962
-0.015,0.707,19.75157380104065,0.04,-0.273,1.015,-0.171,-72.97352182761962
-0.0,1.652,19.751848459243774,0.022,-0.483,1.01,-0.486,-72.97352182761962
-0.0,0.952,19.75216007232666,0.022,0.322,1.019,-0.416,-72.97352182761962
-0.005,2.352,19.75244903564453,0.044,0.252,1.022,-0.241,-72.97352182761962
-0.006,2.387,19.75272274017334,0.015,-1.393,1.005,-0.136,-72.97352182761962
0.011,1.022,19.752989053726196,0.019,-1.428,1.019,-0.416,-73.2677993070552
0.007,1.792,19.753416299819946,0.062,-0.063,1.024,-0.486,-73.2677993070552
-0.016,2.072,20.380337476730347,0.053,0.777,1.03,-0.591,-73.2677993070552
-0.023,0.917,20.382719039916992,0.029,-0.203,1.004,-0.871,-73.95394303127699
-0.011,1.722,20.383145332336426,0.029,-1.358,0.997,-0.661,-73.95394303127699
0.008,-0.903,20.38341450691223,0.04,1.337,1.037,-0.731,-73.95394303127699
-0.027,1.512,20.38365650177002,0.04,0.777,1.032,0.739,-73.95394303127699
-0.024,0.392,20.383892059326172,0.052,-0.413,0.984,-0.801,-74.09361872890237
-0.003,0.672,20.384221076965332,0.03,-0.728,0.988,-0.976,-74.09361872890237
-0.005,1.757,20.38457226753235,0.032,-0.063,1.021,-0.486,-74.09361872890237
-0.034,0.742,20.384891510009766,0.043,0.357,1.031,0.144,-74.09361872890237
-0.022,0.602,20.38519597053528,0.033,-0.553,1.02,-0.591,-74.09361872890237
0.019,0.952,20.385515451431274,0.029,1.022,0.992,-0.836,-74.09361872890237
-0.03,0.987,20.385916471481323,0.054,0.952,1.022,-0.311,-74.09361872890237
-0.048,1.022,21.041544437408447,0.045,0.497,1.018,-0.696,-74.09361872890237
-0.008,1.617,21.043978214263916,0.034,0.672,1.012,-0.311,-74.06843430531455
-0.032,0.987,21.044545888900757,0.044,0.497,1.01,-0.451,-74.06843430531455
-0.014,0.707,21.04497241973877,0.046,-1.043,1.007,-0.486,-74.06843430531455
0.001,2.037,21.04537320137024,0.043,-0.623,1.02,0.039,-74.06843430531455
-0.02,1.442,21.04577350616455,0.042,0.812,1.007,-0.556,-74.06843430531455
-0.028,1.442,21.04610562324524,0.036,0.812,1.007,-0.556,-74.06843430531455
-0.015,1.652,21.04636788368225,0.03,-0.903,1.004,-0.346,-74.37261626087893
0.003,1.757,21.046621322631836,0.077,-0.693,1.024,-0.521,-74.37261626087893
0.013,4.557,21.046860694885254,0.015,0.077,1.014,0.109,-74.37261626087893
-0.009,-1.813,21.04709529876709,0.015,-0.623,1.005,-0.871,-74.37261626087893
-0.014,1.897,21.05306625366211,0.056,-0.798,1.013,-0.521,-74.37261626087893
-0.011,1.477,21.687219858169556,0.037,-0.168,0.997,-0.801,-74.37261626087893
-0.017,1.722,21.689443588256836,0.049,-0.273,1.023,-0.171,-73.19070537457709
-0.001,1.652,21.68980121612549,0.035,0.357,1.017,-0.241,-73.19070537457709
-0.014,0.847,21.690086126327515,0.027,0.217,1.012,-0.871,-73.19070537457709
-0.012,1.162,21.690356492996216,0.045,-0.133,1.013,-0.206,-73.19070537457709
-0.016,1.582,21.690618753433228,0.032,-0.448,1.012,-0.311,-73.19070537457709
-0.008,0.742,21.690879106521606,0.03,-0.063,1.012,-0.556,-73.19070537457709
-0.013,0.532,21.691136360168457,0.046,-0.098,1.025,-0.241,-73.19070537457709
-0.012,0.917,21.691394805908203,0.038,-0.028,1.011,-0.311,-73.19070537457709
-0.014,1.827,21.69165062904358,0.026,-0.168,1.009,-0.381,-73.19070537457709
-0.015,1.162,21.691907167434692,0.047,-0.413,1.011,-0.276,-73.19070537457709
-0.015,1.162,21.692734479904175,0.043,-0.413,1.011,-0.276,-73.86272343828215
-0.012,1.652,22.34060001373291,0.025,-0.273,1.011,-0.416,-73.86272343828215
-0.01,0.952,22.34297275543213,0.042,-0.203,1.016,-0.381,-73.38011006989444
-0.015,1.792,22.343355655670166,0.032,-0.168,1.007,-0.171,-73.38011006989444
-0.005,0.742,22.343717575073242,0.051,0.182,1.007,-0.451,-73.38011006989444
-0.018,1.512,22.34402346611023,0.032,-0.413,1.012,-0.381,-73.38011006989444
-0.012,0.042,22.344342947006226,0.035,-0.098,1.004,-0.486,-73.62754893973609
-0.006,1.687,22.344655513763428,0.037,-0.308,1.012,-0.311,-73.62754893973609
-0.014,0.777,22.34496831893921,0.043,0.042,1.014,-0.521,-73.62754893973609
-0.012,0.882,22.345272302627563,0.049,0.217,1.01,-0.696,-73.62754893973609
-0.012,1.162,22.345601320266724,0.026,0.007,1.004,-0.346,-73.62754893973609
-0.017,0.427,22.345918655395508,0.042,0.042,1.009,-0.591,-73.62754893973609
-0.015,1.547,22.346224069595337,0.045,0.357,1.011,-0.556,-73.62754893973609
-0.02,0.882,22.984050989151,0.044,-0.588,1.027,-0.241,-73.62754893973609
-0.011,-0.168,22.98645305633545,0.022,0.812,0.986,-0.801,-74.22136311259924
-0.013,1.582,22.98680830001831,0.026,0.112,0.996,-0.696,-74.22136311259924
-0.018,0.567,22.98707365989685,0.029,-0.483,0.993,-0.381,-74.22136311259924
0.004,0.077,22.987380266189575,0.029,-0.308,1.038,-0.521,-74.22136311259924
-0.015,0.812,22.9876389503479,0.017,0.252,1.03,0.109,-74.22136311259924
-0.014,0.392,22.987874031066895,0.043,0.847,0.983,-0.766,-74.22136311259924
-0.027,2.492,22.988105297088623,0.037,0.427,0.987,-0.556,-74.22136311259924
-0.006,0.252,22.988333463668823,0.03,-1.043,1.011,-0.626,-74.22136311259924
0.002,0.497,22.9885573387146,0.034,0.182,1.0,-0.101,-74.22136311259924
-0.013,1.267,22.988780975341797,0.05,0.742,1.021,0.074,-74.22136311259924
-0.023,0.322,22.993072271347046,0.017,0.812,0.987,-0.696,-74.48465166803634
-0.011,1.092,23.608839750289917,0.041,-0.553,1.004,-0.486,-74.48465166803634
-0.009,1.827,23.60953640937805,0.025,1.477,1.017,-0.241,-74.6418186611773
-0.044,0.707,23.61180877685547,0.049,1.302,1.027,-0.801,-74.6418186611773
-0.036,0.742,23.61215567588806,0.031,-0.133,0.976,-0.871,-74.6418186611773
0.032,0.637,23.612443923950195,0.05,-1.533,1.011,0.214,-74.6418186611773
-0.005,1.792,23.61271595954895,0.011,-0.448,1.012,-0.101,-74.83715055916737
-0.02,0.707,23.612982511520386,0.026,1.197,1.008,-1.011,-74.83715055916737
-0.021,0.707,23.613245487213135,0.067,0.182,1.012,-0.591,-74.83715055916737
-0.008,1.022,23.61353635787964,0.025,0.077,0.999,-0.416,-74.83715055916737
-0.03,1.932,23.61383366584778,0.022,-0.343,1.006,-0.276,-74.83715055916737
-0.008,-0.308,23.61409568786621,0.047,-0.938,1.019,-0.416,-74.83715055916737
0.01,1.862,23.61435341835022,0.015,-0.588,1.022,-0.661,-74.83715055916737
0.0,1.092,24.269692182540894,0.048,1.442,1.003,-0.066,-74.83715055916737
-0.009,1.127,24.272040605545044,0.029,-0.273,1.027,-0.171,-74.60192012547243
-0.01,0.672,24.27243947982788,0.044,0.252,1.008,-0.626,-74.60192012547243
-0.019,1.512,24.272737741470337,0.041,0.497,1.013,-0.556,-74.60192012547243
-0.021,0.147,24.273082733154297,0.036,-0.448,1.009,-0.346,-74.60192012547243
-0.003,2.037,24.273494720458984,0.031,-0.273,1.017,-0.311,-74.60192012547243
-0.012,0.147,24.27381157875061,0.029,-0.133,1.022,-0.661,-74.60192012547243
-0.019,0.602,24.27409052848816,0.043,0.707,1.005,-0.416,-74.47479005663382
-0.017,1.722,24.2743661403656,0.028,0.147,1.001,-0.941,-74.47479005663382
-0.015,0.357,24.274637937545776,0.057,0.077,1.019,-0.241,-74.47479005663382
-0.029,1.442,24.274901390075684,0.023,-0.063,1.01,-0.486,-74.47479005663382
-0.005,0.252,24.27558946609497,0.017,0.007,1.01,-0.696,-74.47479005663382
0.001,1.687,24.943896293640137,0.049,0.182,1.012,-0.416,-74.47479005663382
-0.012,1.477,24.94615936279297,0.03,-0.413,1.017,-0.311,-73.11527690512919
-0.012,1.547,24.946537017822266,0.03,-0.413,1.017,-0.031,-73.11527690512919
-0.02,0.497,24.946810245513916,0.038,0.217,1.008,-0.906,-73.11527690512919
-0.006,1.232,24.947059631347656,0.049,-0.133,1.011,-0.486,-73.11527690512919
-0.01,0.987,24.947349786758423,0.025,-0.168,1.02,-0.206,-73.11527690512919
-0.024,1.477,24.947698831558228,0.052,0.532,1.011,-0.556,-73.11527690512919
-0.021,0.707,24.948014974594116,0.042,-0.343,1.017,-0.451,-73.11527690512919
0.006,1.932,24.94834280014038,0.033,-0.203,0.999,-0.416,-73.11527690512919
-0.011,0.777,24.948681116104126,0.047,-0.238,1.027,-0.136,-73.4362200605623
-0.019,0.602,24.949026823043823,0.043,1.232,1.01,-0.521,-73.4362200605623
-0.04,2.107,24.949599981307983,0.045,-0.448,1.017,-0.311,-73.4362200605623
-0.009,0.602,25.6119282245636,0.029,-0.203,0.984,-0.556,-73.4362200605623
0.017,2.492,25.614278078079224,0.021,-0.378,1.022,-0.031,-75.19476471827943
-0.018,0.252,25.61482048034668,0.04,0.847,1.019,-0.381,-75.19476471827943
-0.041,3.192,25.615219354629517,0.015,-0.028,0.996,0.074,-75.19476471827943
-0.041,3.192,25.615538597106934,0.03,-0.028,0.996,0.074,-75.19476471827943
0.005,-0.378,25.615806102752686,0.053,-0.413,1.028,-1.116,-75.19476471827943
-0.01,0.217,25.616148233413696,0.017,-0.063,1.014,-0.276,-75.19476471827943
-0.01,0.217,25.616415977478027,0.017,-0.063,1.014,-0.416,-75.19476471827943
-0.006,0.357,25.616658926010132,0.028,0.707,0.987,-0.311,-75.19476471827943
-0.012,1.092,25.61689567565918,0.041,0.532,0.994,-0.661,-75.19476471827943
-0.025,1.547,25.617128610610962,0.023,-0.203,1.014,-0.521,-75.19476471827943
-0.013,0.917,25.6173894405365,0.047,-1.218,1.025,-0.696,-73.45587799346734
0.002,1.232,26.260135889053345,0.04,0.007,1.018,-0.066,-73.45587799346734
-0.003,0.987,26.262582540512085,0.07,-0.553,1.011,-0.346,-73.72330373871091
-0.001,1.267,26.263172149658203,0.023,-0.798,1.006,0.004,-73.72330373871091
-0.003,1.302,26.263553142547607,0.017,0.707,1.023,-0.556,-73.72330373871091
-0.01,1.407,26.263892650604248,0.049,-0.343,1.007,0.109,-74.55905779870425
-0.015,1.407,26.264228105545044,0.022,-0.343,1.0,0.109,-74.55905779870425
-0.012,1.372,26.264519929885864,0.037,-0.238,1.019,-0.626,-74.55905779870425
-0.009,1.477,26.264803647994995,0.03,-0.273,1.013,-0.416,-74.55905779870425
-0.009,1.477,26.26508140563965,0.038,-0.273,1.013,-0.416,-74.55905779870425
-0.017,1.442,26.265362977981567,0.042,-0.168,1.006,-0.451,-74.55905779870425
-0.013,1.057,26.265637636184692,0.034,0.602,1.004,-0.591,-74.55905779870425
-0.024,1.162,26.265973567962646,0.027,-0.378,1.004,-0.276,-74.55905779870425
-0.006,0.812,26.935399293899536,0.05,-0.343,1.019,-0.591,-74.55905779870425
-0.024,0.952,26.937746286392212,0.045,0.602,1.017,-0.556,-74.66767057182669
-0.002,1.127,26.938283920288086,0.034,-0.483,1.023,-0.556,-74.66767057182669
-0.01,1.057,26.938685417175293,0.039,-0.238,1.025,-0.381,-74.66767057182669
0.005,0.427,26.93903422355652,0.042,0.357,1.007,-0.241,-74.66767057182669
-0.022,1.547,26.939369916915894,0.034,0.462,1.006,-0.696,-74.41033690869175
0.002,1.512,26.939697742462158,0.045,-0.063,1.019,-0.451,-74.41033690869175
-0.017,1.267,26.940021514892578,0.036,-0.378,1.001,-0.101,-74.41033690869175
-0.004,0.847,26.9403395652771,0.031,0.007,1.008,-0.346,-74.41033690869175
-0.017,1.267,26.940656423568726,0.028,-0.238,1.014,-0.486,-74.41033690869175
-0.002,1.337,26.940972328186035,0.03,-0.658,1.008,-0.276,-74.41033690869175
-0.015,0.812,26.941834688186646,0.029,-0.028,0.996,-0.486,-74.41033690869175
-0.023,1.127,27.58733558654785,0.044,0.392,1.014,-0.171,-74.41033690869175
-0.023,0.392,27.587921142578125,0.04,0.112,1.006,-0.556,-74.31065753595733
-0.009,1.617,27.588239431381226,0.041,-0.798,1.015,-0.206,-74.31065753595733
-0.01,1.232,27.590139150619507,0.031,-0.203,1.017,-0.451,-74.31065753595733
-0.012,1.127,27.590407848358154,0.029,0.112,1.019,-0.451,-74.31065753595733
-0.01,0.427,27.590691328048706,0.038,0.707,1.01,-0.486,-74.31065753595733
-0.005,1.302,27.591057300567627,0.036,-0.063,1.0,-0.521,-74.31065753595733
-0.002,0.567,27.591336488723755,0.035,-0.273,1.004,-0.241,-74.31065753595733
-0.011,1.442,27.591581344604492,0.02,0.287,1.014,-0.486,-74.31065753595733
-0.013,1.547,27.59181499481201,0.052,0.217,1.021,-0.591,-73.69866408589426
-0.015,1.477,27.592047929763794,0.036,-0.413,0.999,-0.591,-73.69866408589426
-0.005,1.267,27.59371066093445,0.022,-0.168,0.994,-0.276,-73.69866408589426
-0.018,0.777,28.25472140312195,0.037,0.077,1.01,-0.696,-73.69866408589426
-0.001,1.722,28.257023334503174,0.022,0.007,1.005,-0.591,-73.77944577218283
-0.018,1.127,28.257363080978394,0.038,-0.868,1.014,-0.241,-73.77944577218283
-0.014,1.127,28.257644176483154,0.036,-0.833,1.027,-0.136,-73.77944577218283
-0.015,0.882,28.257951736450195,0.037,-0.238,1.017,-0.276,-73.77944577218283
-0.029,1.967,28.258309364318848,0.047,0.322,1.004,-0.591,-73.77944577218283
-0.017,1.477,28.258668661117554,0.039,-0.063,0.996,-0.696,-73.77944577218283
-0.009,1.022,28.259053468704224,0.043,-0.168,1.02,-0.521,-73.77944577218283
-0.026,0.357,28.259387969970703,0.013,-0.378,1.007,-0.171,-73.77944577218283
-0.014,1.757,28.259703397750854,0.048,0.217,1.016,-0.696,-73.77944577218283
-0.014,1.547,28.260127782821655,0.035,0.182,1.004,-0.066,-74.71440577490391
-0.025,1.267,28.870241165161133,0.021,-0.028,1.003,-0.731,-74.71440577490391
-0.007,1.127,28.872559785842896,0.034,-1.078,1.003,-0.031,-74.40447220457783
-0.008,1.442,28.87300181388855,0.037,-0.238,1.015,-0.346,-74.40447220457783
-0.017,0.427,28.873302221298218,0.018,0.742,1.022,-0.696,-74.40447220457783
-0.02,0.427,28.873600721359253,0.049,-0.798,1.005,-0.031,-74.40447220457783
-0.004,0.777,28.87387180328369,0.037,-0.623,0.996,-0.101,-74.40447220457783
-0.007,1.127,28.874136209487915,0.026,-0.553,1.014,-0.451,-74.40447220457783
-0.007,0.917,28.87439489364624,0.049,0.427,1.029,-0.836,-73.40690897854952
-0.019,1.512,28.874654293060303,0.033,-0.308,1.01,-0.136,-73.40690897854952
-0.001,-0.308,28.874911308288574,0.036,0.602,1.01,-0.766,-73.40690897854952
-0.018,2.072,28.875166416168213,0.035,0.427,1.008,-0.591,-73.40690897854952
-0.032,-0.238,29.478979110717773,0.045,-0.133,1.008,-0.346,-73.40690897854952
0.012,0.182,29.481138229370117,0.046,0.427,0.997,-0.731,-74.159531192452
0.012,-0.693,29.481481075286865,0.029,-0.483,1.028,-0.661,-74.159531192452
0.001,2.177,29.48183012008667,0.033,1.267,1.018,0.039,-74.159531192452
-0.023,1.197,29.482127904891968,0.027,0.602,1.018,-0.836,-74.159531192452
-0.003,0.917,29.482402563095093,0.038,-1.183,1.012,-0.486,-74.159531192452
0.007,0.987,29.482673406600952,0.036,-0.623,1.008,-0.206,-74.28952470772042
-0.006,1.687,29.482950925827026,0.027,0.602,1.024,-0.626,-74.28952470772042
-0.023,0.812,29.48322868347168,0.053,0.252,1.019,-0.241,-74.28952470772042
-0.024,1.302,29.48351001739502,0.046,0.217,1.001,-0.241,-74.28952470772042
-0.005,0.917,29.483790636062622,0.018,-0.028,1.007,-0.451,-74.28952470772042
-0.019,1.617,29.48405933380127,0.025,-0.133,1.018,-0.801,-74.28952470772042
-0.018,0.252,30.13463044166565,0.051,0.042,1.026,-0.451,-74.28952470772042
-0.001,0.952,30.13547968864441,0.046,-1.043,0.984,-0.941,-74.74137332048711
0.0,1.757,30.13766598701477,0.048,-1.428,1.022,-0.591,-74.74137332048711
-0.008,2.282,30.138006925582886,0.024,0.322,1.04,0.004,-74.74137332048711
-0.015,0.462,30.138421535491943,0.032,0.532,0.993,-0.171,-74.74137332048711
-0.019,1.687,30.138785362243652,0.02,0.322,0.986,-1.081,-74.74137332048711
-0.005,1.582,30.1391384601593,0.018,-0.868,1.009,-0.591,-74.74137332048711
-0.017,-0.693,30.139492511749268,0.022,-0.728,1.029,-0.521,-74.74137332048711
0.006,1.862,30.139833450317383,0.05,0.987,1.063,-0.451,-73.70177124173429
-0.045,0.077,30.14018726348877,0.022,0.707,0.986,-0.031,-73.70177124173429
-0.008,1.862,30.140546560287476,0.059,-0.273,0.97,-0.941,-73.70177124173429
-0.01,0.497,30.144205331802368,0.027,-0.903,1.018,-1.011,-73.70177124173429
0.001,2.107,30.76510214805603,0.04,-0.413,1.044,0.039,-73.70177124173429
-0.014,0.497,30.767502069473267,0.02,-0.378,1.007,-0.801,-74.75904764095151
-0.009,1.477,30.768096685409546,0.036,-0.728,1.001,-0.276,-74.75904764095151
-0.024,0.357,30.76848006248474,0.029,0.707,1.009,-0.521,-74.75904764095151
-0.021,0.252,30.768831491470337,0.051,-0.413,1.02,-0.311,-73.9247883919254
-0.011,1.197,30.7691752910614,0.038,0.252,1.02,-0.591,-73.9247883919254
-0.006,1.582,30.769525051116943,0.043,-0.203,1.012,-0.521,-73.9247883919254
-0.011,1.512,30.769866704940796,0.04,-0.063,1.011,-0.556,-73.9247883919254
-0.015,0.077,30.770188093185425,0.017,0.077,1.013,-0.731,-73.9247883919254
-0.009,2.002,30.77050805091858,0.045,0.007,1.017,-0.521,-73.9247883919254
-0.019,1.197,30.770835876464844,0.043,-0.133,1.011,-0.311,-73.9247883919254
-0.017,1.197,30.77185368537903,0.032,-0.133,1.012,-0.381,-73.9247883919254
-0.005,2.142,31.38729166984558,0.047,-0.098,1.011,-0.031,-73.9247883919254
-0.025,0.567,31.389697790145874,0.034,0.077,1.013,0.004,-73.83745072598917
-0.029,1.967,31.390169143676758,0.048,-0.308,1.019,-0.626,-73.83745072598917
-0.012,0.847,31.39047622680664,0.039,0.007,1.006,-0.451,-73.83745072598917
-0.017,1.722,31.390751361846924,0.04,0.217,1.016,-0.416,-73.83745072598917
-0.019,0.637,31.391014337539673,0.029,-0.273,1.012,-0.626,-73.83745072598917
-0.001,0.847,31.39126944541931,0.04,-0.168,1.013,-0.171,-73.83745072598917
-0.013,0.917,31.391537189483643,0.03,-0.063,1.005,-0.626,-73.83745072598917
-0.015,1.477,31.391808032989502,0.043,0.077,1.017,-0.871,-73.83745072598917
-0.016,0.462,31.392119884490967,0.045,-0.028,1.02,-0.346,-73.83745072598917
-0.008,0.847,31.392411947250366,0.025,0.287,1.01,-0.416,-73.9126214895902
-0.012,0.847,31.392672300338745,0.053,0.182,1.013,-0.871,-73.9126214895902
-0.01,1.057,32.05482864379883,0.045,-0.168,1.011,-0.381,-73.9126214895902
-0.011,1.862,32.05547118186951,0.044,0.112,1.017,-0.486,-73.60027857630519
-0.011,1.337,32.05790710449219,0.036,-0.203,1.01,-0.521,-74.09733449898555
-0.009,0.847,32.05836224555969,0.03,-0.203,1.012,-0.346,-74.09733449898555
-0.003,1.512,32.05873513221741,0.043,-0.203,1.008,-0.206,-74.09733449898555
-0.014,0.882,32.05915021896362,0.029,0.357,1.003,-0.661,-74.09733449898555
-0.017,1.092,32.05950975418091,0.035,-0.168,1.018,-0.381,-74.09733449898555
-0.014,0.952,32.05986666679382,0.043,-0.098,1.002,-0.521,-74.09733449898555
-0.015,1.267,32.060224294662476,0.035,-0.098,1.01,-0.171,-74.09733449898555
-0.017,1.162,32.06054401397705,0.055,0.392,1.008,-0.311,-74.09733449898555
-0.011,0.917,32.06086730957031,0.048,-0.063,1.014,-0.591,-74.09733449898555
-0.012,0.812,32.69639253616333,0.034,-0.098,1.009,-0.346,-74.39304916288113
0.019,1.267,32.698683977127075,0.045,-0.798,1.024,-0.801,-73.7833968729419
-0.025,2.177,32.69908046722412,0.052,1.582,1.017,0.144,-73.7833968729419
-0.027,0.532,32.699395179748535,0.039,0.777,1.009,-0.381,-73.7833968729419
-0.017,0.952,32.69969606399536,0.024,0.077,0.999,-1.011,-73.7833968729419
-0.0,0.952,32.699989795684814,0.046,-0.798,1.005,-0.416,-73.7833968729419
-0.011,0.077,32.70028781890869,0.042,-0.028,1.027,-0.591,-73.7833968729419
-0.003,2.562,32.700581312179565,0.042,0.462,1.014,0.144,-74.24984304839542
-0.012,1.792,32.70087289810181,0.052,-0.133,1.006,0.039,-74.24984304839542
-0.018,0.532,32.701167345047,0.032,1.127,0.993,-1.116,-74.24984304839542
-0.021,0.497,32.70151996612549,0.022,-1.148,1.013,-0.381,-74.24984304839542
-0.006,0.987,32.70256757736206,0.065,-1.008,1.033,-0.626,-74.24984304839542
-0.0,1.127,33.33938980102539,0.022,0.042,1.026,-0.416,-74.24984304839542
-0.026,1.932,33.34158253669739,0.013,0.882,1.014,0.039,-74.58860755238969
-0.017,1.477,33.34203886985779,0.054,-0.238,1.006,-0.101,-74.58860755238969
0.003,0.357,33.342390298843384,0.024,-0.378,0.994,-0.871,-74.58860755238969
-0.02,0.812,33.3427255153656,0.038,0.182,1.026,-0.136,-74.58860755238969
-0.042,0.987,33.34305191040039,0.038,0.007,1.027,-0.101,-74.58860755238969
-0.002,0.882,33.3433780670166,0.032,-0.448,0.996,-0.696,-74.58860755238969
-0.015,1.617,33.34369707107544,0.042,0.777,1.002,-0.276,-74.58860755238969
-0.027,1.057,33.344013929367065,0.034,0.812,1.005,-0.381,-74.58860755238969
-0.027,1.792,33.34432935714722,0.043,-0.518,1.027,-0.836,-74.58860755238969
0.008,1.302,33.344642639160156,0.043,-0.728,1.011,0.214,-74.58860755238969
0.007,1.827,33.345093965530396,0.022,0.707,0.998,-0.101,-75.18734525793653
-0.032,0.882,33.971882820129395,0.053,0.637,1.007,-1.011,-75.18734525793653
-0.009,1.127,33.97245264053345,0.017,-0.203,1.007,-0.626,-74.39480960726881
-0.007,0.917,33.974753618240356,0.061,0.217,1.014,-0.696,-74.39480960726881
-0.021,0.882,33.975159883499146,0.049,0.217,1.006,-0.556,-74.39480960726881
-0.018,1.652,33.9755072593689,0.019,-0.938,1.013,-0.311,-74.39480960726881
0.006,-0.168,33.97584509849548,0.05,0.532,1.006,-0.661,-74.39480960726881
-0.026,2.107,33.97617030143738,0.018,0.007,1.013,-0.766,-75.05680110900488
-0.009,0.252,33.97649884223938,0.056,0.427,1.007,-1.116,-75.05680110900488
-0.016,1.617,33.97690534591675,0.033,0.042,1.002,-0.171,-75.05680110900488
-0.009,0.252,33.977293252944946,0.031,-0.238,1.008,-0.311,-75.05680110900488
-0.009,0.952,33.977622270584106,0.028,-0.168,1.015,-0.521,-75.05680110900488
-0.014,0.602,34.60657048225403,0.041,0.427,1.01,-0.731,-75.05680110900488
-0.029,0.567,34.60883450508118,0.039,-0.483,1.016,-0.311,-73.38011006989444
-0.039,1.337,34.609325647354126,0.035,-0.343,1.027,-1.116,-74.46395215660992
-0.008,0.112,34.60971665382385,0.024,-0.028,1.01,-0.381,-74.46395215660992
-0.017,1.127,34.61004161834717,0.039,0.532,1.019,-0.346,-74.46395215660992
-0.018,0.917,34.610361099243164,0.013,-0.378,1.005,-0.311,-74.46395215660992
-0.001,1.617,34.6106390953064,0.041,-0.063,1.013,-0.696,-74.46395215660992
-0.031,1.197,34.61090540885925,0.054,0.077,1.017,-0.206,-74.46395215660992
-0.031,0.707,34.61117601394653,0.054,0.252,1.017,-0.101,-74.46395215660992
-0.013,1.967,34.611438274383545,0.026,-0.518,1.024,-0.556,-74.46395215660992
-0.011,0.987,34.61170244216919,0.027,0.077,1.006,-0.311,-74.46395215660992
-0.014,0.777,34.612898111343384,0.027,0.532,1.001,-0.556,-74.75719578158763
-0.015,1.372,35.277424573898315,0.018,-0.413,1.012,-0.241,-74.75719578158763
-0.038,0.147,35.27979922294617,0.029,0.252,0.979,-0.521,-75.8040891804842
-0.005,1.792,35.28024888038635,0.03,-1.148,0.992,-1.046,-75.8040891804842
0.008,0.217,35.280637979507446,0.046,0.077,1.058,-0.591,-74.25289780781482
-0.012,-0.063,35.28101181983948,0.028,1.687,1.032,-0.521,-74.25289780781482
-0.009,0.392,35.28138303756714,0.037,0.987,0.98,-0.626,-74.25289780781482
-0.019,1.547,35.28173542022705,0.058,-0.343,1.006,-0.591,-74.25289780781482
-0.009,1.547,35.2820999622345,0.031,-0.343,1.006,-0.556,-74.25289780781482
-0.006,1.862,35.28256034851074,0.009,0.812,1.039,-0.276,-74.25289780781482
